Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2
-0.000702092,-9.96076e-005,-0.000375313,0.0127613,2.21974e-005,-1.02071e-007
-0.000702214,-9.96281e-005,-0.000375341,0.0127615,2.22924e-005,-9.85649e-008
-0.000702337,-9.96542e-005,-0.000375365,0.0127612,2.24204e-005,-9.40161e-008
-0.000702459,-9.96858e-005,-0.000375386,0.0127605,2.25762e-005,-8.83754e-008
-0.000702582,-9.97222e-005,-0.000375403,0.0127594,2.27542e-005,-8.15198e-008
-0.000702704,-9.97625e-005,-0.000375418,0.0127577,2.29493e-005,-7.32553e-008
-0.000702826,-9.98053e-005,-0.000375429,0.0127557,2.31566e-005,-6.33253e-008
-0.000702949,-9.98493e-005,-0.000375437,0.0127532,2.33713e-005,-5.1426e-008
-0.000703071,-9.98929e-005,-0.000375443,0.0127504,2.35886e-005,-3.7227e-008
-0.000703194,-9.99348e-005,-0.000375447,0.0127474,2.38038e-005,-2.03951e-008
-0.000703316,-9.99736e-005,-0.000375449,0.0127442,2.40122e-005,-6.2047e-010
-0.000703438,-0.000100009,-0.000375448,0.012741,2.42086e-005,2.23582e-008
-0.000703561,-0.000100039,-0.000375447,0.012738,2.43878e-005,4.87316e-008
-0.000703683,-0.000100066,-0.000375444,0.0127353,2.45446e-005,7.86012e-008
-0.000703806,-0.000100088,-0.000375441,0.0127331,2.46733e-005,1.11968e-007
-0.000703928,-0.000100108,-0.000375437,0.0127316,2.47683e-005,1.48728e-007
-0.00070405,-0.000100125,-0.000375433,0.0127309,2.48244e-005,1.88672e-007
-0.000704173,-0.00010014,-0.00037543,0.0127312,2.48367e-005,2.31498e-007
-0.000704295,-0.000100156,-0.000375426,0.0127326,2.48011e-005,2.76826e-007
-0.000704418,-0.000100172,-0.000375424,0.0127352,2.47149e-005,3.24211e-007
-0.00070454,-0.000100189,-0.000375423,0.012739,2.45765e-005,3.73173e-007
-0.000704662,-0.000100207,-0.000375423,0.0127441,2.43865e-005,4.23218e-007
-0.000704785,-0.000100225,-0.000375425,0.0127504,2.41473e-005,4.73857e-007
-0.000704907,-0.000100245,-0.000375429,0.0127578,2.38636e-005,5.24631e-007
-0.00070503,-0.000100264,-0.000375435,0.012766,2.35425e-005,5.7513e-007
-0.000705152,-0.000100281,-0.000375444,0.012775,2.3193e-005,6.25008e-007
-0.000705274,-0.000100297,-0.000375455,0.0127844,2.28264e-005,6.73989e-007
-0.000705397,-0.000100309,-0.000375469,0.012794,2.24551e-005,7.21885e-007
-0.000705519,-0.000100318,-0.000375486,0.0128036,2.20929e-005,7.6859e-007
-0.000705642,-0.000100324,-0.000375506,0.0128128,2.17537e-005,8.14084e-007
-0.000705764,-0.000100325,-0.00037553,0.0128215,2.14511e-005,8.58431e-007
-0.000705886,-0.000100323,-0.000375556,0.0128294,2.11976e-005,9.01765e-007
-0.000706009,-0.000100318,-0.000375586,0.0128364,2.10038e-005,9.44286e-007
-0.000706131,-0.000100312,-0.000375619,0.0128423,2.08778e-005,9.86242e-007
-0.000706254,-0.000100306,-0.000375655,0.012847,2.08246e-005,1.02791e-006
-0.000706376,-0.0001003,-0.000375695,0.0128506,2.08458e-005,1.06958e-006
-0.000706498,-0.000100295,-0.000375737,0.012853,2.09392e-005,1.11153e-006
-0.000706621,-0.000100293,-0.000375783,0.0128544,2.10991e-005,1.15399e-006
-0.000706743,-0.000100293,-0.000375831,0.0128548,2.13165e-005,1.19715e-006
-0.000706866,-0.000100297,-0.000375882,0.0128543,2.15794e-005,1.24111e-006
-0.000706988,-0.000100303,-0.000375935,0.012853,2.18734e-005,1.28586e-006
-0.00070711,-0.000100311,-0.000375991,0.0128512,2.21831e-005,1.3313e-006
-0.000707233,-0.000100322,-0.000376049,0.0128489,2.24921e-005,1.37721e-006
-0.000707355,-0.000100333,-0.000376109,0.0128463,2.27845e-005,1.42325e-006
-0.000707478,-0.000100344,-0.000376171,0.0128435,2.30457e-005,1.469e-006
-0.0007076,-0.000100356,-0.000376234,0.0128406,2.32632e-005,1.51397e-006
-0.000707722,-0.000100367,-0.000376299,0.0128378,2.34271e-005,1.55763e-006
-0.000707845,-0.000100378,-0.000376365,0.0128352,2.35307e-005,1.59943e-006
-0.000707967,-0.000100387,-0.000376432,0.0128328,2.35708e-005,1.6389e-006
-0.00070809,-0.000100397,-0.0003765,0.0128308,2.35475e-005,1.67561e-006
-0.000708212,-0.000100406,-0.00037657,0.0128293,2.34647e-005,1.70929e-006
-0.000708334,-0.000100415,-0.00037664,0.0128285,2.33287e-005,1.73977e-006
-0.000708457,-0.000100425,-0.000376711,0.0128284,2.31487e-005,1.76709e-006
-0.000708579,-0.000100436,-0.000376783,0.0128292,2.29355e-005,1.79143e-006
-0.000708702,-0.000100448,-0.000376855,0.012831,2.27008e-005,1.81313e-006
-0.000708824,-0.000100461,-0.000376929,0.0128337,2.2457e-005,1.83265e-006
-0.000708946,-0.000100475,-0.000377003,0.0128376,2.22159e-005,1.85054e-006
-0.000709069,-0.000100489,-0.000377078,0.0128426,2.19885e-005,1.86739e-006
-0.000709191,-0.000100502,-0.000377153,0.0128486,2.17841e-005,1.88376e-006
-0.000709314,-0.000100516,-0.000377229,0.0128555,2.16103e-005,1.90013e-006
-0.000709436,-0.000100528,-0.000377306,0.0128633,2.14726e-005,1.91685e-006
-0.000709558,-0.00010054,-0.000377384,0.0128717,2.13744e-005,1.93409e-006
-0.000709681,-0.000100551,-0.000377462,0.0128806,2.13169e-005,1.95183e-006
-0.000709803,-0.000100562,-0.000377541,0.0128898,2.12996e-005,1.96982e-006
-0.000709926,-0.000100573,-0.00037762,0.0128989,2.13204e-005,1.98761e-006
-0.000710048,-0.000100586,-0.0003777,0.0129078,2.13759e-005,2.00458e-006
-0.00071017,-0.0001006,-0.000377781,0.0129162,2.14619e-005,2.01999e-006
-0.000710293,-0.000100618,-0.000377862,0.0129241,2.15738e-005,2.03302e-006
-0.000710415,-0.00010064,-0.000377944,0.0129313,2.17071e-005,2.04284e-006
-0.000710538,-0.000100666,-0.000378027,0.0129376,2.18573e-005,2.0487e-006
-0.00071066,-0.000100698,-0.000378109,0.0129433,2.20207e-005,2.04999e-006
-0.000710782,-0.000100733,-0.000378193,0.0129482,2.21939e-005,2.04625e-006
-0.000710905,-0.000100773,-0.000378277,0.0129525,2.23747e-005,2.03729e-006
-0.000711027,-0.000100817,-0.000378361,0.0129564,2.25612e-005,2.02312e-006
-0.00071115,-0.000100863,-0.000378446,0.01296,2.27526e-005,2.00402e-006
-0.000711272,-0.00010091,-0.000378531,0.0129637,2.29484e-005,1.98048e-006
-0.000711394,-0.000100956,-0.000378617,0.0129676,2.31483e-005,1.95317e-006
-0.000711517,-0.000101001,-0.000378703,0.0129719,2.33523e-005,1.92287e-006
-0.000711639,-0.000101044,-0.00037879,0.0129767,2.35601e-005,1.89046e-006
-0.000711762,-0.000101084,-0.000378878,0.0129824,2.37712e-005,1.85677e-006
-0.000711884,-0.000101121,-0.000378966,0.0129888,2.39844e-005,1.8226e-006
-0.000712006,-0.000101156,-0.000379055,0.0129961,2.41977e-005,1.78861e-006
-0.000712129,-0.000101189,-0.000379146,0.0130041,2.44087e-005,1.75529e-006
-0.000712251,-0.000101221,-0.000379237,0.013013,2.46138e-005,1.72296e-006
-0.000712374,-0.000101253,-0.00037933,0.0130225,2.4809e-005,1.69174e-006
-0.000712496,-0.000101288,-0.000379424,0.0130325,2.49896e-005,1.66153e-006
-0.000712618,-0.000101325,-0.000379519,0.0130427,2.51509e-005,1.63212e-006
-0.000712741,-0.000101367,-0.000379616,0.0130531,2.5288e-005,1.60313e-006
-0.000712863,-0.000101412,-0.000379715,0.0130634,2.53962e-005,1.57413e-006
-0.000712986,-0.000101462,-0.000379816,0.0130735,2.54719e-005,1.54467e-006
-0.000713108,-0.000101515,-0.000379918,0.0130831,2.55122e-005,1.51429e-006
-0.00071323,-0.000101572,-0.000380022,0.0130922,2.55158e-005,1.48262e-006
-0.000713353,-0.000101629,-0.000380128,0.0131007,2.54827e-005,1.44939e-006
-0.000713475,-0.000101687,-0.000380237,0.0131085,2.54149e-005,1.41443e-006
-0.000713598,-0.000101744,-0.000380347,0.0131155,2.53161e-005,1.37774e-006
-0.00071372,-0.000101797,-0.000380458,0.0131219,2.51915e-005,1.33942e-006
-0.000713842,-0.000101846,-0.000380572,0.0131276,2.5048e-005,1.29971e-006
-0.000713965,-0.00010189,-0.000380687,0.0131327,2.48936e-005,1.25895e-006
-0.000714087,-0.000101928,-0.000380804,0.0131373,2.4737e-005,1.21756e-006
-0.00071421,-0.000101961,-0.000380922,0.0131416,2.45874e-005,1.17599e-006
-0.000714332,-0.000101988,-0.000381041,0.0131457,2.44536e-005,1.13471e-006
-0.000714454,-0.00010201,-0.000381161,0.0131496,2.43436e-005,1.0942e-006
-0.000714577,-0.000102028,-0.000381282,0.0131536,2.42643e-005,1.05487e-006
-0.000714699,-0.000102044,-0.000381404,0.0131576,2.4221e-005,1.01709e-006
-0.000714822,-0.000102058,-0.000381526,0.013162,2.42168e-005,9.81138e-007
-0.000714944,-0.00010207,-0.000381648,0.0131667,2.42528e-005,9.47222e-007
-0.000715066,-0.000102083,-0.00038177,0.0131719,2.43279e-005,9.15451e-007
-0.000715189,-0.000102096,-0.000381892,0.0131776,2.4439e-005,8.85841e-007
-0.000715311,-0.000102108,-0.000382013,0.0131839,2.45808e-005,8.58321e-007
-0.000715434,-0.000102122,-0.000382134,0.0131908,2.47466e-005,8.32736e-007
-0.000715556,-0.000102135,-0.000382254,0.0131984,2.49287e-005,8.08858e-007
-0.000715678,-0.000102147,-0.000382373,0.0132067,2.51187e-005,7.86397e-007
-0.000715801,-0.00010216,-0.00038249,0.0132157,2.53078e-005,7.65019e-007
-0.000715923,-0.000102171,-0.000382606,0.0132252,2.5488e-005,7.44359e-007
-0.000716046,-0.000102181,-0.000382721,0.0132354,2.56518e-005,7.24042e-007
-0.000716168,-0.00010219,-0.000382834,0.0132461,2.57929e-005,7.03708e-007
-0.00071629,-0.000102199,-0.000382946,0.0132572,2.59066e-005,6.83026e-007
-0.000716413,-0.000102209,-0.000383056,0.0132687,2.59896e-005,6.61724e-007
-0.000716535,-0.000102219,-0.000383164,0.0132803,2.60402e-005,6.39601e-007
-0.000716658,-0.000102231,-0.00038327,0.013292,2.60584e-005,6.16548e-007
-0.00071678,-0.000102245,-0.000383374,0.0133036,2.60455e-005,5.92558e-007
-0.000716902,-0.000102263,-0.000383477,0.013315,2.60042e-005,5.67731e-007
-0.000717025,-0.000102284,-0.000383577,0.0133259,2.59378e-005,5.42272e-007
-0.000717147,-0.000102308,-0.000383676,0.0133362,2.58505e-005,5.16479e-007
-0.00071727,-0.000102336,-0.000383773,0.0133458,2.57469e-005,4.90732e-007
-0.000717392,-0.000102367,-0.000383869,0.0133544,2.56316e-005,4.6546e-007
-0.000717514,-0.0001024,-0.000383962,0.013362,2.55091e-005,4.41119e-007
-0.000717637,-0.000102436,-0.000384055,0.0133685,2.53838e-005,4.18159e-007
-0.000717759,-0.000102473,-0.000384145,0.0133738,2.52594e-005,3.96988e-007
-0.000717882,-0.00010251,-0.000384234,0.0133781,2.51395e-005,3.7795e-007
-0.000718004,-0.000102548,-0.000384322,0.0133813,2.50268e-005,3.61297e-007
-0.000718126,-0.000102587,-0.000384409,0.0133835,2.49238e-005,3.47173e-007
-0.000718249,-0.000102626,-0.000384495,0.013385,2.48322e-005,3.35609e-007
-0.000718371,-0.000102665,-0.00038458,0.0133859,2.47533e-005,3.26522e-007
-0.000718494,-0.000102706,-0.000384664,0.0133866,2.46882e-005,3.19727e-007
-0.000718616,-0.000102749,-0.000384748,0.0133872,2.46373e-005,3.1496e-007
-0.000718738,-0.000102794,-0.000384831,0.0133881,2.46007e-005,3.11894e-007
-0.000718861,-0.000102843,-0.000384913,0.0133896,2.45786e-005,3.10176e-007
-0.000718983,-0.000102894,-0.000384996,0.0133918,2.45705e-005,3.09448e-007
-0.000719106,-0.000102949,-0.000385078,0.0133951,2.4576e-005,3.09375e-007
-0.000719228,-0.000103006,-0.00038516,0.0133994,2.45946e-005,3.09669e-007
-0.00071935,-0.000103066,-0.000385242,0.0134049,2.46257e-005,3.10098e-007
-0.000719473,-0.000103126,-0.000385325,0.0134116,2.46689e-005,3.10499e-007
-0.000719595,-0.000103186,-0.000385407,0.0134193,2.47238e-005,3.10775e-007
-0.000719718,-0.000103245,-0.00038549,0.0134278,2.47902e-005,3.10889e-007
-0.00071984,-0.000103301,-0.000385573,0.013437,2.48681e-005,3.10854e-007
-0.000719962,-0.000103353,-0.000385657,0.0134464,2.49577e-005,3.10718e-007
-0.000720085,-0.000103401,-0.00038574,0.0134558,2.50595e-005,3.10549e-007
-0.000720207,-0.000103444,-0.000385824,0.0134649,2.51742e-005,3.1042e-007
-0.00072033,-0.000103482,-0.000385908,0.0134732,2.53022e-005,3.10396e-007
-0.000720452,-0.000103516,-0.000385992,0.0134804,2.54444e-005,3.10528e-007
-0.000720574,-0.000103547,-0.000386076,0.0134864,2.56012e-005,3.10847e-007
-0.000720697,-0.000103575,-0.00038616,0.013491,2.57726e-005,3.11362e-007
-0.000720819,-0.000103602,-0.000386245,0.013494,2.59582e-005,3.12064e-007
-0.000720942,-0.000103629,-0.000386329,0.0134955,2.61571e-005,3.12929e-007
-0.000721064,-0.000103657,-0.000386413,0.0134954,2.63673e-005,3.13921e-007
-0.000721186,-0.000103687,-0.000386497,0.013494,2.65863e-005,3.14995e-007
-0.000721309,-0.000103719,-0.00038658,0.0134915,2.68107e-005,3.16102e-007
-0.000721431,-0.000103753,-0.000386663,0.0134881,2.70362e-005,3.17179e-007
-0.000721554,-0.000103789,-0.000386746,0.0134841,2.7258e-005,3.18155e-007
-0.000721676,-0.000103826,-0.000386829,0.0134799,2.74709e-005,3.18938e-007
-0.000721798,-0.000103863,-0.000386911,0.0134757,2.76694e-005,3.19413e-007
-0.000721921,-0.0001039,-0.000386993,0.0134718,2.78481e-005,3.19436e-007
-0.000722043,-0.000103934,-0.000387074,0.0134684,2.80018e-005,3.18832e-007
-0.000722166,-0.000103966,-0.000387155,0.0134658,2.81262e-005,3.17394e-007
-0.000722288,-0.000103995,-0.000387235,0.0134641,2.82177e-005,3.14892e-007
-0.00072241,-0.00010402,-0.000387315,0.0134634,2.82738e-005,3.11081e-007
-0.000722533,-0.000104042,-0.000387394,0.0134637,2.82933e-005,3.05717e-007
-0.000722655,-0.000104059,-0.000387474,0.0134651,2.82762e-005,2.98575e-007
-0.000722778,-0.000104074,-0.000387552,0.0134675,2.8224e-005,2.89464e-007
-0.0007229,-0.000104087,-0.000387631,0.0134708,2.81392e-005,2.78251e-007
-0.000723022,-0.000104098,-0.000387709,0.0134749,2.80257e-005,2.64871e-007
-0.000723145,-0.000104109,-0.000387787,0.0134798,2.78881e-005,2.49336e-007
-0.000723267,-0.000104119,-0.000387864,0.0134853,2.77317e-005,2.31736e-007
-0.00072339,-0.000104129,-0.000387942,0.0134913,2.75622e-005,2.12234e-007
-0.000723512,-0.000104141,-0.000388019,0.0134977,2.73854e-005,1.91049e-007
-0.000723634,-0.000104153,-0.000388096,0.0135042,2.72071e-005,1.68431e-007
-0.000723757,-0.000104165,-0.000388174,0.0135108,2.70325e-005,1.44641e-007
-0.000723879,-0.000104178,-0.000388251,0.0135172,2.68665e-005,1.19916e-007
-0.000724002,-0.000104191,-0.000388329,0.0135234,2.67129e-005,9.44426e-008
-0.000724124,-0.000104204,-0.000388406,0.0135291,2.6575e-005,6.83362e-008
-0.000724246,-0.000104217,-0.000388484,0.0135341,2.6455e-005,4.16233e-008
-0.000724369,-0.000104231,-0.000388563,0.0135383,2.6354e-005,1.42369e-008
-0.000724491,-0.000104245,-0.000388641,0.0135415,2.62725e-005,-1.39772e-008
-0.000724614,-0.000104261,-0.00038872,0.0135436,2.62099e-005,-4.32436e-008
-0.000724736,-0.000104279,-0.000388799,0.0135444,2.61648e-005,-7.38294e-008
-0.000724858,-0.000104299,-0.000388879,0.0135438,2.61352e-005,-1.0601e-007
-0.000724981,-0.000104324,-0.000388959,0.0135419,2.61184e-005,-1.40029e-007
-0.000725103,-0.000104352,-0.00038904,0.0135386,2.61114e-005,-1.76059e-007
-0.000725226,-0.000104385,-0.000389121,0.0135341,2.61109e-005,-2.14168e-007
-0.000725348,-0.000104423,-0.000389202,0.0135284,2.61135e-005,-2.5429e-007
-0.00072547,-0.000104464,-0.000389284,0.0135219,2.61158e-005,-2.96211e-007
-0.000725593,-0.000104509,-0.000389366,0.0135146,2.61146e-005,-3.39566e-007
-0.000725715,-0.000104557,-0.000389448,0.013507,2.6107e-005,-3.83849e-007
-0.000725838,-0.000104605,-0.00038953,0.0134993,2.60907e-005,-4.28442e-007
-0.00072596,-0.000104653,-0.000389612,0.013492,2.60636e-005,-4.72645e-007
-0.000726083,-0.000104699,-0.000389694,0.0134852,2.60244e-005,-5.15726e-007
-0.000726205,-0.000104743,-0.000389775,0.0134793,2.59726e-005,-5.56964e-007
-0.000726327,-0.000104782,-0.000389855,0.0134746,2.5908e-005,-5.95701e-007
-0.00072645,-0.000104818,-0.000389935,0.0134714,2.58312e-005,-6.3138e-007
-0.000726572,-0.000104849,-0.000390014,0.0134696,2.57432e-005,-6.63579e-007
-0.000726695,-0.000104876,-0.000390092,0.0134696,2.56455e-005,-6.92036e-007
-0.000726817,-0.0001049,-0.000390169,0.0134712,2.55399e-005,-7.16651e-007
-0.000726939,-0.000104921,-0.000390244,0.0134745,2.54284e-005,-7.37487e-007
-0.000727062,-0.000104942,-0.000390318,0.0134793,2.53131e-005,-7.54747e-007
-0.000727184,-0.000104963,-0.000390391,0.0134855,2.51961e-005,-7.68748e-007
-0.000727307,-0.000104985,-0.000390461,0.0134929,2.50793e-005,-7.79882e-007
-0.000727429,-0.00010501,-0.00039053,0.0135012,2.49647e-005,-7.88584e-007
-0.000727551,-0.000105038,-0.000390597,0.0135102,2.4854e-005,-7.95286e-007
-0.000727674,-0.000105068,-0.000390662,0.0135196,2.47485e-005,-8.00388e-007
-0.000727796,-0.000105102,-0.000390725,0.0135293,2.46499e-005,-8.04229e-007
-0.000727919,-0.000105139,-0.000390786,0.0135389,2.45595e-005,-8.07068e-007
-0.000728041,-0.000105177,-0.000390846,0.0135484,2.44786e-005,-8.0908e-007
-0.000728163,-0.000105217,-0.000390903,0.0135575,2.44088e-005,-8.10351e-007
-0.000728286,-0.000105258,-0.00039096,0.0135662,2.43515e-005,-8.10894e-007
-0.000728408,-0.000105298,-0.000391014,0.0135744,2.43085e-005,-8.10665e-007
-0.000728531,-0.000105337,-0.000391068,0.013582,2.42816e-005,-8.09579e-007
-0.000728653,-0.000105376,-0.00039112,0.0135891,2.42724e-005,-8.07536e-007
-0.000728775,-0.000105414,-0.000391172,0.0135956,2.42828e-005,-8.04442e-007
-0.000728898,-0.000105451,-0.000391224,0.0136016,2.43142e-005,-8.00223e-007
-0.00072902,-0.000105488,-0.000391275,0.0136071,2.43677e-005,-7.94844e-007
-0.000729143,-0.000105525,-0.000391327,0.0136121,2.44439e-005,-7.8831e-007
-0.000729265,-0.000105563,-0.000391379,0.0136168,2.45427e-005,-7.80673e-007
-0.000729387,-0.000105602,-0.000391432,0.0136211,2.46632e-005,-7.7203e-007
-0.00072951,-0.000105643,-0.000391486,0.0136251,2.48035e-005,-7.62513e-007
-0.000729632,-0.000105684,-0.000391543,0.0136288,2.49609e-005,-7.52285e-007
-0.000729755,-0.000105727,-0.000391601,0.0136322,2.5132e-005,-7.41533e-007
-0.000729877,-0.00010577,-0.000391662,0.0136353,2.53126e-005,-7.30452e-007
-0.000729999,-0.000105812,-0.000391726,0.013638,2.54978e-005,-7.19246e-007
-0.000730122,-0.000105853,-0.000391793,0.0136405,2.56829e-005,-7.08118e-007
-0.000730244,-0.000105892,-0.000391864,0.0136426,2.58629e-005,-6.97266e-007
-0.000730367,-0.000105928,-0.000391938,0.0136444,2.60334e-005,-6.86883e-007
-0.000730489,-0.00010596,-0.000392017,0.013646,2.61906e-005,-6.77154e-007
-0.000730611,-0.000105988,-0.0003921,0.0136474,2.63318e-005,-6.68249e-007
-0.000730734,-0.000106012,-0.000392188,0.0136485,2.64555e-005,-6.60331e-007
-0.000730856,-0.000106033,-0.000392281,0.0136496,2.65616e-005,-6.53543e-007
-0.000730979,-0.000106051,-0.000392379,0.0136507,2.66515e-005,-6.48008e-007
-0.000731101,-0.000106068,-0.000392482,0.0136519,2.67279e-005,-6.43824e-007
-0.000731223,-0.000106084,-0.00039259,0.0136532,2.67951e-005,-6.41059e-007
-0.000731346,-0.000106101,-0.000392703,0.0136548,2.68582e-005,-6.3975e-007
-0.000731468,-0.000106119,-0.000392822,0.0136567,2.69232e-005,-6.39897e-007
-0.000731591,-0.00010614,-0.000392946,0.013659,2.69966e-005,-6.41464e-007
-0.000731713,-0.000106164,-0.000393075,0.0136617,2.70849e-005,-6.44389e-007
-0.000731835,-0.000106192,-0.000393209,0.0136649,2.7194e-005,-6.48583e-007
-0.000731958,-0.000106222,-0.000393348,0.0136684,2.73294e-005,-6.53946e-007
-0.00073208,-0.000106256,-0.000393491,0.0136723,2.74949e-005,-6.60376e-007
-0.000732203,-0.000106293,-0.000393638,0.0136765,2.76932e-005,-6.67781e-007
-0.000732325,-0.000106332,-0.000393789,0.0136808,2.79252e-005,-6.76089e-007
-0.000732447,-0.000106372,-0.000393944,0.0136853,2.81901e-005,-6.85261e-007
-0.00073257,-0.000106414,-0.000394101,0.0136898,2.84851e-005,-6.95289e-007
-0.000732692,-0.000106456,-0.000394261,0.0136942,2.88059e-005,-7.062e-007
-0.000732815,-0.000106499,-0.000394422,0.0136984,2.91465e-005,-7.18045e-007
-0.000732937,-0.000106544,-0.000394585,0.0137024,2.95e-005,-7.30893e-007
-0.000733059,-0.00010659,-0.00039475,0.013706,2.98586e-005,-7.44808e-007
-0.000733182,-0.000106638,-0.000394914,0.0137094,3.02139e-005,-7.59841e-007
-0.000733304,-0.000106689,-0.000395079,0.0137124,3.0558e-005,-7.76002e-007
-0.000733427,-0.000106742,-0.000395243,0.0137151,3.08832e-005,-7.93253e-007
-0.000733549,-0.000106799,-0.000395406,0.0137175,3.1183e-005,-8.11493e-007
-0.000733671,-0.000106859,-0.000395567,0.0137196,3.14522e-005,-8.30558e-007
-0.000733794,-0.000106922,-0.000395726,0.0137214,3.16871e-005,-8.50225e-007
-0.000733916,-0.000106988,-0.000395884,0.0137229,3.18858e-005,-8.70223e-007
-0.000734039,-0.000107054,-0.000396038,0.0137242,3.20484e-005,-8.90257e-007
-0.000734161,-0.000107121,-0.000396189,0.0137251,3.21764e-005,-9.10035e-007
-0.000734283,-0.000107187,-0.000396338,0.0137258,3.2273e-005,-9.29295e-007
-0.000734406,-0.000107251,-0.000396482,0.0137261,3.23426e-005,-9.47837e-007
-0.000734528,-0.000107311,-0.000396622,0.0137259,3.239e-005,-9.65548e-007
-0.000734651,-0.000107367,-0.000396759,0.0137254,3.24206e-005,-9.8242e-007
-0.000734773,-0.000107419,-0.000396891,0.0137243,3.24391e-005,-9.98561e-007
-0.000734895,-0.000107467,-0.000397018,0.0137227,3.24496e-005,-1.01419e-006
-0.000735018,-0.00010751,-0.000397142,0.0137205,3.24547e-005,-1.02963e-006
-0.00073514,-0.00010755,-0.00039726,0.0137178,3.24555e-005,-1.04526e-006
-0.000735263,-0.000107588,-0.000397374,0.0137146,3.24511e-005,-1.06152e-006
-0.000735385,-0.000107624,-0.000397483,0.013711,3.24387e-005,-1.07882e-006
-0.000735507,-0.00010766,-0.000397587,0.0137069,3.24138e-005,-1.09756e-006
-0.00073563,-0.000107696,-0.000397686,0.0137026,3.23702e-005,-1.11802e-006
-0.000735752,-0.000107733,-0.000397781,0.0136981,3.23009e-005,-1.14038e-006
-0.000735875,-0.000107771,-0.000397871,0.0136935,3.21982e-005,-1.16471e-006
-0.000735997,-0.00010781,-0.000397957,0.013689,3.20552e-005,-1.19088e-006
-0.000736119,-0.00010785,-0.000398038,0.0136845,3.18657e-005,-1.21867e-006
-0.000736242,-0.000107889,-0.000398114,0.0136801,3.16254e-005,-1.24772e-006
-0.000736364,-0.000107926,-0.000398187,0.0136758,3.13327e-005,-1.27758e-006
-0.000736487,-0.000107959,-0.000398255,0.0136716,3.09888e-005,-1.30777e-006
-0.000736609,-0.000107989,-0.00039832,0.0136674,3.05982e-005,-1.33779e-006
-0.000736731,-0.000108013,-0.000398381,0.0136631,3.01691e-005,-1.3672e-006
-0.000736854,-0.000108031,-0.000398438,0.0136586,2.97126e-005,-1.39563e-006
-0.000736976,-0.000108042,-0.000398493,0.0136539,2.92429e-005,-1.42284e-006
-0.000737099,-0.000108047,-0.000398544,0.0136488,2.87763e-005,-1.44871e-006
-0.000737221,-0.000108046,-0.000398592,0.0136432,2.83301e-005,-1.47325e-006
-0.000737343,-0.00010804,-0.000398638,0.0136371,2.79224e-005,-1.49662e-006
-0.000737466,-0.000108031,-0.000398681,0.0136304,2.75702e-005,-1.51907e-006
-0.000737588,-0.000108019,-0.000398722,0.0136233,2.72887e-005,-1.54091e-006
-0.000737711,-0.000108007,-0.000398761,0.0136156,2.70903e-005,-1.56249e-006
-0.000737833,-0.000107994,-0.000398799,0.0136077,2.69837e-005,-1.58416e-006
-0.000737955,-0.000107983,-0.000398834,0.0135995,2.69733e-005,-1.6062e-006
-0.000738078,-0.000107973,-0.000398869,0.0135914,2.70591e-005,-1.62882e-006
-0.0007382,-0.000107965,-0.000398903,0.0135834,2.72359e-005,-1.6521e-006
-0.000738323,-0.000107959,-0.000398935,0.0135759,2.74946e-005,-1.67602e-006
-0.000738445,-0.000107954,-0.000398967,0.013569,2.78218e-005,-1.70045e-006
-0.000738567,-0.000107949,-0.000398998,0.0135627,2.82007e-005,-1.72512e-006
-0.00073869,-0.000107944,-0.000399029,0.0135574,2.86127e-005,-1.7497e-006
-0.000738812,-0.000107938,-0.000399059,0.0135531,2.90374e-005,-1.77381e-006
-0.000738935,-0.00010793,-0.00039909,0.0135497,2.94543e-005,-1.79703e-006
-0.000739057,-0.000107919,-0.00039912,0.0135474,2.9844e-005,-1.81897e-006
-0.000739179,-0.000107905,-0.00039915,0.0135461,3.01885e-005,-1.83928e-006
-0.000739302,-0.000107889,-0.00039918,0.0135456,3.04724e-005,-1.85765e-006
-0.000739424,-0.00010787,-0.000399211,0.0135459,3.06834e-005,-1.87388e-006
-0.000739547,-0.000107848,-0.000399242,0.0135468,3.08129e-005,-1.88784e-006
-0.000739669,-0.000107825,-0.000399273,0.0135481,3.08556e-005,-1.8995e-006
-0.000739791,-0.0001078,-0.000399304,0.0135498,3.081e-005,-1.90888e-006
-0.000739914,-0.000107774,-0.000399335,0.0135517,3.06775e-005,-1.91607e-006
-0.000740036,-0.000107748,-0.000399367,0.0135536,3.04628e-005,-1.92119e-006
-0.000740159,-0.00010772,-0.000399399,0.0135553,3.01727e-005,-1.92437e-006
-0.000740281,-0.000107692,-0.000399431,0.0135569,2.98156e-005,-1.92577e-006
-0.000740403,-0.000107663,-0.000399464,0.0135582,2.94015e-005,-1.92551e-006
-0.000740526,-0.000107633,-0.000399496,0.0135591,2.89406e-005,-1.92368e-006
-0.000740648,-0.000107602,-0.000399528,0.0135596,2.84434e-005,-1.92035e-006
-0.000740771,-0.00010757,-0.000399561,0.0135596,2.79203e-005,-1.91559e-006
-0.000740893,-0.000107537,-0.000399593,0.0135591,2.73808e-005,-1.9094e-006
-0.000741015,-0.000107503,-0.000399625,0.0135581,2.68341e-005,-1.9018e-006
-0.000741138,-0.000107469,-0.000399656,0.0135566,2.62882e-005,-1.89279e-006
